data,denominazione_regione,totale_casi,terapia_intensiva,ricoverati_con_sintomi,totale_casi_lag,incremento,PL_area_non_critica,PL_terapia_intensiva,popolazione,nuovi_vaccinati,vaccinati,incidenza,saturazione_ti,saturazione_area_non_critica,casi_soglia_50,casi_soglia_150,casi_soglia_250,vaccinati_suscettibili,suscettibili,casi_soglia_50_suscettibili,casi_soglia_150_suscettibili,casi_soglia_250_suscettibili,soglia_50_effettiva,soglia_150_effettiva,soglia_250_effettiva,moltiplicatore_vaccini,soglia_50_equivalente,soglia_150_equivalente,soglia_250_equivalente,indicatore_stress
2021-02-28,Sicilia,152558,133,725,148990,3568,2918,644,4840876,686,109602,73.71,0.21,0.25,2420.44,7261.31,12102.19,5480,4736754,2368.38,7105.13,11841.89,49,147,245,1.02,51,153,255,1.45
2021-02-28,Toscana,156235,168,909,148821,7414,5033,570,3668333,770,82738,202.11,0.29,0.18,1834.17,5502.5,9170.83,4137,3589732,1794.87,5384.6,8974.33,49,147,245,1.02,51,153,255,3.96
2021-02-28,Valle d'Aosta,8054,2,10,7964,90,67,23,123895,183,4793,72.64,0.09,0.15,61.95,185.84,309.74,240,119342,59.67,179.01,298.35,48,144,241,1.04,52,156,260,1.4
2021-02-28,Veneto,333647,112,781,326507,7140,6000,1000,4852453,916,116384,147.14,0.11,0.13,2426.23,7278.68,12131.13,5819,4741888,2370.94,7112.83,11854.72,49,147,244,1.02,51,153,256,2.89
2021-02-28,Italia,2925265,2231,18638,2809246,116019,55543,8549,59257566,9356,1464564,195.79,0.26,0.34,29628.78,88886.35,148143.91,73228,57866230,28933.11,86799.34,144665.57,49,146,244,1.02,51,154,256,3.84
2021-03-01,Abruzzo,54664,81,633,51442,3222,1324,185,1285256,770,24151,250.69,0.44,0.48,642.63,1927.88,3213.14,1208,1262313,631.16,1893.47,3155.78,49,147,246,1.02,51,153,255,4.92
2021-03-01,Basilicata,15710,9,87,14886,824,342,88,547579,174,12321,150.48,0.1,0.25,273.79,821.37,1368.95,616,535874,267.94,803.81,1339.68,49,147,245,1.02,51,153,255,2.95
2021-03-01,Calabria,38031,19,196,36704,1327,821,151,1877728,468,39246,70.67,0.13,0.24,938.86,2816.59,4694.32,1962,1840444,920.22,2760.67,4601.11,49,147,245,1.02,51,153,255,1.39
2021-03-01,Campania,269515,140,1337,254318,15197,3832,569,5679759,4367,122097,267.56,0.25,0.35,2839.88,8519.64,14199.4,6105,5563767,2781.88,8345.65,13909.42,49,147,245,1.02,51,153,255,5.25
2021-03-01,Emilia-Romagna,263194,236,2375,247856,15338,6538,760,4445549,2313,142147,345.02,0.31,0.36,2222.77,6668.32,11113.87,7107,4310509,2155.25,6465.76,10776.27,48,145,242,1.03,52,155,258,6.63
2021-03-01,Friuli Venezia Giulia,76984,62,373,74108,2876,1277,175,1198753,85,37684,239.92,0.35,0.29,599.38,1798.13,2996.88,1884,1162953,581.48,1744.43,2907.38,49,146,243,1.03,52,155,258,4.61
2021-03-01,Lazio,235272,223,1840,226668,8604,6421,943,5720796,4228,141640,150.4,0.24,0.29,2860.4,8581.19,14301.99,7082,5586238,2793.12,8379.36,13965.6,49,146,244,1.02,51,154,256,2.95
2021-03-01,Liguria,78287,54,517,75910,2377,1670,214,1509805,163,41932,157.44,0.25,0.31,754.9,2264.71,3774.51,2097,1469970,734.98,2204.96,3674.93,49,146,243,1.03,51,154,257,3.09
2021-03-01,Lombardia,605216,441,4224,580771,24445,6369,1416,9966992,1892,255619,245.26,0.31,0.66,4983.5,14950.49,24917.48,12781,9724154,4862.08,14586.23,24310.38,49,146,244,1.02,51,154,256,4.81
2021-03-01,Marche,68303,74,575,63856,4447,951,209,1501406,273,31122,296.19,0.35,0.6,750.7,2252.11,3753.52,1556,1471840,735.92,2207.76,3679.6,49,147,245,1.02,51,153,255,5.81
2021-03-01,Molise,10732,19,98,10157,575,176,39,296547,240,7838,193.9,0.49,0.56,148.27,444.82,741.37,392,289101,144.55,433.65,722.75,49,146,244,1.03,51,154,256,3.8
2021-03-01,P.A. Bolzano,53925,31,218,51773,2152,391,100,533715,40,24331,403.21,0.31,0.56,266.86,800.57,1334.29,1217,510601,255.3,765.9,1276.5,48,144,239,1.05,52,157,261,7.75
2021-03-01,P.A. Trento,34115,42,190,32042,2073,517,60,544745,338,16692,380.55,0.7,0.37,272.37,817.12,1361.86,835,528888,264.44,793.33,1322.22,49,146,243,1.03,51,154,257,7.46
2021-03-01,Piemonte,248289,175,2043,239588,8701,5824,628,4273210,1091,144876,203.62,0.28,0.35,2136.6,6409.82,10683.03,7244,4135578,2067.79,6203.37,10338.95,48,145,242,1.03,52,155,258,3.92
2021-03-01,Puglia,147681,167,1255,140802,6879,2799,462,3926931,1624,81648,175.17,0.36,0.45,1963.47,5890.4,9817.33,4082,3849365,1924.68,5774.05,9623.41,49,147,245,1.02,51,153,255,3.43
2021-03-01,Sardegna,41236,19,210,40765,471,1602,216,1598225,704,30490,29.47,0.09,0.13,799.11,2397.34,3995.56,1525,1569260,784.63,2353.89,3923.15,49,147,245,1.02,51,153,255,0.58
2021-03-01,Sicilia,153036,132,726,149402,3634,2918,644,4840876,1797,111399,75.07,0.2,0.25,2420.44,7261.31,12102.19,5570,4735047,2367.52,7102.57,11837.62,49,147,245,1.02,51,153,256,1.47
2021-03-01,Toscana,157112,172,950,149732,7380,5033,570,3668333,3710,86448,201.18,0.3,0.19,1834.17,5502.5,9170.83,4322,3586207,1793.1,5379.31,8965.52,49,147,244,1.02,51,153,256,3.94
2021-03-01,Umbria,44762,79,445,43089,1673,671,97,865013,130,16113,193.41,0.81,0.66,432.51,1297.52,2162.53,806,849706,424.85,1274.56,2124.26,49,147,246,1.02,51,153,255,3.79
2021-03-01,Valle d'Aosta,8057,2,14,7978,79,67,23,123895,34,4827,63.76,0.09,0.21,61.95,185.84,309.74,241,119309,59.65,178.96,298.27,48,144,241,1.04,52,156,260,1.23
2021-03-01,Veneto,334250,112,806,327016,7234,6000,1000,4852453,2017,118401,149.08,0.11,0.13,2426.23,7278.68,12131.13,5920,4739972,2369.99,7109.96,11849.93,49,147,244,1.02,51,154,256,2.92
2021-03-01,Italia,2938371,2289,19112,2818863,119508,55543,8549,59257566,26458,1491022,201.68,0.27,0.34,29628.78,88886.35,148143.91,74551,57841095,28920.55,86761.64,144602.74,49,146,244,1.02,51,154,256,3.95
2021-03-02,Abruzzo,54910,85,634,51764,3146,1324,185,1285256,709,24860,244.78,0.46,0.48,642.63,1927.88,3213.14,1243,1261639,630.82,1892.46,3154.1,49,147,245,1.02,51,153,255,4.8
2021-03-02,Basilicata,15857,9,92,15037,820,342,88,547579,152,12473,149.75,0.1,0.27,273.79,821.37,1368.95,624,535730,267.86,803.6,1339.33,49,147,245,1.02,51,153,256,2.94
2021-03-02,Calabria,38133,20,195,36820,1313,821,151,1877728,814,40060,69.92,0.13,0.24,938.86,2816.59,4694.32,2003,1839671,919.84,2759.51,4599.18,49,147,245,1.02,51,153,255,1.37
2021-03-02,Campania,271561,133,1360,255754,15807,3832,569,5679759,4558,126655,278.3,0.23,0.35,2839.88,8519.64,14199.4,6333,5559437,2779.72,8339.16,13898.59,49,147,245,1.02,51,153,255,5.46
2021-03-02,Emilia-Romagna,265214,239,2476,249429,15785,6538,760,4445549,2196,144343,355.07,0.31,0.38,2222.77,6668.32,11113.87,7217,4308423,2154.21,6462.63,10771.06,48,145,242,1.03,52,155,258,6.83
2021-03-02,Friuli Venezia Giulia,77463,61,380,74349,3114,1277,175,1198753,1552,39236,259.77,0.35,0.3,599.38,1798.13,2996.88,1962,1161479,580.74,1742.22,2903.7,48,145,242,1.03,52,155,258,5
2021-03-02,Lazio,236460,226,1831,227557,8903,6421,943,5720796,4255,145895,155.63,0.24,0.29,2860.4,8581.19,14301.99,7295,5582196,2791.1,8373.29,13955.49,49,146,244,1.02,51,154,256,3.05
2021-03-02,Liguria,78624,50,520,76291,2333,1670,214,1509805,322,42254,154.52,0.23,0.31,754.9,2264.71,3774.51,2113,1469664,734.83,2204.5,3674.16,49,146,243,1.03,51,154,257,3.03
2021-03-02,Lombardia,608978,476,4408,583251,25727,6369,1416,9966992,3316,258935,258.12,0.34,0.69,4983.5,14950.49,24917.48,12947,9721004,4860.5,14581.51,24302.51,49,146,244,1.03,51,154,256,5.06
2021-03-02,Marche,68718,78,570,64437,4281,951,209,1501406,630,31752,285.13,0.37,0.6,750.7,2252.11,3753.52,1588,1471242,735.62,2206.86,3678.1,49,147,245,1.02,51,153,255,5.59
2021-03-02,Molise,10750,19,94,10183,567,176,39,296547,171,8009,191.2,0.49,0.53,148.27,444.82,741.37,400,288938,144.47,433.41,722.34,49,146,244,1.03,51,154,257,3.75
2021-03-02,P.A. Bolzano,54161,31,208,52147,2014,391,100,533715,2,24333,377.35,0.31,0.53,266.86,800.57,1334.29,1217,510599,255.3,765.9,1276.5,48,144,239,1.05,52,157,261,7.26
2021-03-02,P.A. Trento,34335,42,191,32274,2061,517,60,544745,420,17112,378.34,0.7,0.37,272.37,817.12,1361.86,856,528489,264.24,792.73,1321.22,49,146,243,1.03,52,155,258,7.28
2021-03-02,Piemonte,249898,180,2139,240611,9287,5824,628,4273210,1015,145891,217.33,0.29,0.37,2136.6,6409.82,10683.03,7295,4134614,2067.31,6201.92,10336.53,48,145,242,1.03,52,155,258,4.18
2021-03-02,Puglia,148702,163,1269,141625,7077,2799,462,3926931,1711,83359,180.22,0.35,0.45,1963.47,5890.4,9817.33,4168,3847740,1923.87,5771.61,9619.35,49,147,245,1.02,51,153,255,3.53
2021-03-02,Sardegna,41306,20,206,40812,494,1602,216,1598225,1248,31738,30.91,0.09,0.13,799.11,2397.34,3995.56,1587,1568074,784.04,2352.11,3920.18,49,147,245,1.02,51,153,255,0.61
2021-03-02,Sicilia,153602,123,726,149854,3748,2918,644,4840876,2927,114326,77.42,0.19,0.25,2420.44,7261.31,12102.19,5716,4732266,2366.13,7098.4,11830.66,49,147,244,1.02,51,153,256,1.52
2021-03-02,Toscana,158170,174,989,150556,7614,5033,570,3668333,3562,90010,207.56,0.31,0.2,1834.17,5502.5,9170.83,4501,3582824,1791.41,5374.24,8957.06,49,147,244,1.02,51,154,256,4.07
2021-03-02,Umbria,45051,78,446,43351,1700,671,97,865013,30,16143,196.53,0.8,0.66,432.51,1297.52,2162.53,807,849677,424.84,1274.52,2124.19,49,147,246,1.02,51,153,255,3.85
2021-03-02,Valle d'Aosta,8063,2,13,7982,81,67,23,123895,4,4831,65.38,0.09,0.19,61.95,185.84,309.74,242,119306,59.65,178.96,298.26,48,144,241,1.04,52,156,260,1.26
2021-03-02,Veneto,335478,118,823,328078,7400,6000,1000,4852453,3596,121997,152.5,0.12,0.14,2426.23,7278.68,12131.13,6100,4736556,2368.28,7104.83,11841.39,49,146,244,1.02,51,154,256,2.99
2021-03-02,Italia,2955434,2327,19570,2832162,123272,55543,8549,59257566,33190,1524212,208.03,0.27,0.35,29628.78,88886.35,148143.91,76211,57809565,28904.78,86714.35,144523.91,49,146,244,1.03,51,154,256,4.08
2021-03-03,Abruzzo,55479,82,638,52299,3180,1324,185,1285256,933,25793,247.42,0.44,0.48,642.63,1927.88,3213.14,1290,1260753,630.38,1891.13,3151.88,49,147,245,1.02,51,153,255,4.85
2021-03-03,Basilicata,15981,10,101,15203,778,342,88,547579,600,13073,142.08,0.11,0.3,273.79,821.37,1368.95,654,535160,267.58,802.74,1337.9,49,147,244,1.02,51,153,256,2.79
2021-03-03,Calabria,38363,20,201,37098,1265,821,151,1877728,1119,41179,67.37,0.13,0.24,938.86,2816.59,4694.32,2059,1838608,919.3,2757.91,4596.52,49,147,245,1.02,51,153,255,1.32
2021-03-03,Campania,274196,137,1356,257939,16257,3832,569,5679759,6844,133499,286.23,0.24,0.35,2839.88,8519.64,14199.4,6675,5552935,2776.47,8329.4,13882.34,49,147,244,1.02,51,153,256,5.61
2021-03-03,Emilia-Romagna,267630,251,2528,250839,16791,6538,760,4445549,2602,146945,377.7,0.33,0.39,2222.77,6668.32,11113.87,7347,4305951,2152.98,6458.93,10764.88,48,145,242,1.03,52,155,258,7.26
2021-03-03,Friuli Venezia Giulia,78156,62,386,74852,3304,1277,175,1198753,1338,40574,275.62,0.35,0.3,599.38,1798.13,2996.88,2029,1160208,580.1,1740.31,2900.52,48,145,242,1.03,52,155,258,5.3
2021-03-03,Lazio,237980,237,1828,228745,9235,6421,943,5720796,4696,150591,161.43,0.25,0.28,2860.4,8581.19,14301.99,7530,5577735,2788.87,8366.6,13944.34,49,146,244,1.03,51,154,256,3.17
2021-03-03,Liguria,78992,53,526,76576,2416,1670,214,1509805,1147,43401,160.02,0.25,0.31,754.9,2264.71,3774.51,2170,1468574,734.29,2202.86,3671.44,49,146,243,1.03,51,154,257,3.14
2021-03-03,Lombardia,613568,506,4545,586561,27007,6369,1416,9966992,7515,266450,270.96,0.36,0.71,4983.5,14950.49,24917.48,13323,9713865,4856.93,14570.8,24284.66,49,146,244,1.03,51,154,257,5.31
2021-03-03,Marche,69477,84,561,65053,4424,951,209,1501406,977,32729,294.66,0.4,0.59,750.7,2252.11,3753.52,1636,1470313,735.16,2205.47,3675.78,49,147,245,1.02,51,153,255,5.78
2021-03-03,Molise,10866,19,94,10288,578,176,39,296547,92,8101,194.91,0.49,0.53,148.27,444.82,741.37,405,288851,144.43,433.28,722.13,49,146,244,1.03,51,154,257,3.82
2021-03-03,P.A. Bolzano,54441,33,205,52502,1939,391,100,533715,18,24351,363.3,0.33,0.52,266.86,800.57,1334.29,1218,510582,255.29,765.87,1276.45,48,143,239,1.05,52,157,261,6.99
2021-03-03,P.A. Trento,34692,47,182,32631,2061,517,60,544745,559,17671,378.34,0.78,0.35,272.37,817.12,1361.86,884,527958,263.98,791.94,1319.89,48,145,242,1.03,52,155,258,7.28
2021-03-03,Piemonte,251435,181,2140,242064,9371,5824,628,4273210,1046,146937,219.3,0.29,0.37,2136.6,6409.82,10683.03,7347,4133620,2066.81,6200.43,10334.05,48,145,242,1.03,52,155,258,4.22
2021-03-03,Puglia,149963,168,1280,142616,7347,2799,462,3926931,2205,85564,187.09,0.36,0.46,1963.47,5890.4,9817.33,4278,3845645,1922.82,5768.47,9614.11,49,147,245,1.02,51,153,255,3.67
2021-03-03,Sardegna,41407,20,192,40877,530,1602,216,1598225,1408,33146,33.16,0.09,0.12,799.11,2397.34,3995.56,1657,1566736,783.37,2350.1,3916.84,49,147,245,1.02,51,153,255,0.65
2021-03-03,Sicilia,154141,117,696,150396,3745,2918,644,4840876,3228,117554,77.36,0.18,0.24,2420.44,7261.31,12102.19,5878,4729200,2364.6,7093.8,11823,49,147,244,1.02,51,154,256,1.52
2021-03-03,Toscana,159333,171,1021,151413,7920,5033,570,3668333,3729,93739,215.9,0.3,0.2,1834.17,5502.5,9170.83,4687,3579281,1789.64,5368.92,8948.2,49,146,244,1.02,51,154,256,4.23
2021-03-03,Umbria,45352,83,431,43643,1709,671,97,865013,753,16896,197.57,0.86,0.64,432.51,1297.52,2162.53,845,848962,424.48,1273.44,2122.41,49,147,245,1.02,51,153,255,3.87
2021-03-03,Valle d'Aosta,8072,2,12,7996,76,67,23,123895,73,4904,61.34,0.09,0.18,61.95,185.84,309.74,245,119236,59.62,178.85,298.09,48,144,241,1.04,52,156,260,1.18
2021-03-03,Veneto,336750,128,840,328973,7777,6000,1000,4852453,3738,125735,160.27,0.13,0.14,2426.23,7278.68,12131.13,6287,4733005,2366.5,7099.51,11832.51,49,146,244,1.03,51,154,256,3.14
2021-03-03,Italia,2976274,2411,19763,2848564,127710,55543,8549,59257566,44620,1568832,215.52,0.28,0.36,29628.78,88886.35,148143.91,78442,57767176,28883.59,86650.76,144417.94,49,146,244,1.03,51,154,256,4.23
2021-03-04,Abruzzo,56031,85,651,52951,3080,1324,185,1285256,979,26772,239.64,0.46,0.49,642.63,1927.88,3213.14,1339,1259823,629.91,1889.73,3149.56,49,147,245,1.02,51,153,255,4.7
2021-03-04,Basilicata,16103,10,97,15327,776,342,88,547579,847,13920,141.71,0.11,0.28,273.79,821.37,1368.95,696,534355,267.18,801.53,1335.89,49,146,244,1.02,51,154,256,2.78
2021-03-04,Calabria,38589,21,202,37292,1297,821,151,1877728,832,42011,69.07,0.14,0.25,938.86,2816.59,4694.32,2101,1837818,918.91,2756.73,4594.54,49,147,245,1.02,51,153,255,1.35
2021-03-04,Campania,276976,140,1357,260324,16652,3832,569,5679759,6167,139666,293.18,0.25,0.35,2839.88,8519.64,14199.4,6983,5547076,2773.54,8320.61,13867.69,49,146,244,1.02,51,154,256,5.75
2021-03-04,Emilia-Romagna,270155,259,2600,252915,17240,6538,760,4445549,3186,150131,387.8,0.34,0.4,2222.77,6668.32,11113.87,7507,4302925,2151.46,6454.39,10757.31,48,145,242,1.03,52,155,258,7.46
2021-03-04,Friuli Venezia Giulia,78799,63,392,75535,3264,1277,175,1198753,709,41283,272.28,0.36,0.31,599.38,1798.13,2996.88,2064,1159534,579.77,1739.3,2898.84,48,145,242,1.03,52,155,258,5.24
2021-03-04,Lazio,239682,241,1860,230001,9681,6421,943,5720796,5423,156014,169.22,0.26,0.29,2860.4,8581.19,14301.99,7801,5572583,2786.29,8358.87,13931.46,49,146,244,1.03,51,154,257,3.32
2021-03-04,Liguria,79406,55,535,77028,2378,1670,214,1509805,915,44316,157.5,0.26,0.32,754.9,2264.71,3774.51,2216,1467705,733.85,2201.56,3669.26,49,146,243,1.03,51,154,257,3.09
2021-03-04,Lombardia,618742,532,4735,590804,27938,6369,1416,9966992,9322,275772,280.31,0.38,0.74,4983.5,14950.49,24917.48,13789,9705009,4852.5,14557.51,24262.52,49,146,243,1.03,51,154,257,5.5
2021-03-04,Marche,70396,87,580,65785,4611,951,209,1501406,1466,34195,307.11,0.42,0.61,750.7,2252.11,3753.52,1710,1468921,734.46,2203.38,3672.3,49,147,245,1.02,51,153,256,6.02
2021-03-04,Molise,10922,21,100,10353,569,176,39,296547,345,8446,191.88,0.54,0.57,148.27,444.82,741.37,422,288523,144.26,432.78,721.31,49,146,243,1.03,51,154,257,3.76
2021-03-04,P.A. Bolzano,54694,36,197,52857,1837,391,100,533715,258,24609,344.19,0.36,0.5,266.86,800.57,1334.29,1230,510336,255.17,765.5,1275.84,48,143,239,1.05,52,157,261,6.62
2021-03-04,P.A. Trento,34921,46,180,33037,1884,517,60,544745,848,18519,345.85,0.77,0.35,272.37,817.12,1361.86,926,527152,263.58,790.73,1317.88,48,145,242,1.03,52,155,258,6.65
2021-03-04,Piemonte,253602,188,2171,243518,10084,5824,628,4273210,3234,150171,235.98,0.3,0.37,2136.6,6409.82,10683.03,7509,4130548,2065.27,6195.82,10326.37,48,145,242,1.03,52,155,259,4.54
2021-03-04,Puglia,151401,162,1287,143770,7631,2799,462,3926931,1812,87376,194.32,0.35,0.46,1963.47,5890.4,9817.33,4369,3843924,1921.96,5765.89,9609.81,49,147,245,1.02,51,153,255,3.81
2021-03-04,Sardegna,41488,23,193,40957,531,1602,216,1598225,1342,34488,33.22,0.11,0.12,799.11,2397.34,3995.56,1724,1565461,782.73,2348.19,3913.65,49,147,245,1.02,51,153,255,0.65
2021-03-04,Sicilia,154701,118,676,151009,3692,2918,644,4840876,4274,121828,76.27,0.18,0.23,2420.44,7261.31,12102.19,6091,4725139,2362.57,7087.71,11812.85,49,146,244,1.02,51,154,256,1.5
2021-03-04,Toscana,160572,173,1029,152787,7785,5033,570,3668333,3255,96994,212.22,0.3,0.2,1834.17,5502.5,9170.83,4850,3576189,1788.09,5364.28,8940.47,49,146,244,1.03,51,154,256,4.16
2021-03-04,Umbria,45619,82,436,43910,1709,671,97,865013,873,17769,197.57,0.85,0.65,432.51,1297.52,2162.53,888,848132,424.07,1272.2,2120.33,49,147,245,1.02,51,153,255,3.87
2021-03-04,Valle d'Aosta,8083,2,13,7998,85,67,23,123895,251,5155,68.61,0.09,0.19,61.95,185.84,309.74,258,118998,59.5,178.5,297.5,48,144,240,1.04,52,156,260,1.32
2021-03-04,Veneto,338237,131,866,330277,7960,6000,1000,4852453,3896,129631,164.04,0.13,0.14,2426.23,7278.68,12131.13,6482,4729304,2364.65,7093.96,11823.26,49,146,244,1.03,51,154,257,3.22
2021-03-04,Italia,2999119,2475,20157,2868435,130684,55543,8549,59257566,50234,1619066,220.54,0.29,0.36,29628.78,88886.35,148143.91,80953,57719453,28859.73,86579.18,144298.63,49,146,244,1.03,51,154,257,4.32
2021-03-05,Abruzzo,56503,87,657,53545,2958,1324,185,1285256,755,27527,230.15,0.47,0.5,642.63,1927.88,3213.14,1376,1259105,629.55,1888.66,3147.76,49,147,245,1.02,51,153,255,4.51
2021-03-05,Basilicata,16267,12,95,15414,853,342,88,547579,795,14715,155.78,0.14,0.28,273.79,821.37,1368.95,736,533600,266.8,800.4,1334,49,146,244,1.03,51,154,257,3.05
2021-03-05,Calabria,38849,23,211,37533,1316,821,151,1877728,605,42616,70.08,0.15,0.26,938.86,2816.59,4694.32,2131,1837243,918.62,2755.86,4593.11,49,147,245,1.02,51,153,256,1.37
2021-03-05,Campania,279818,140,1358,262843,16975,3832,569,5679759,6973,146639,298.87,0.25,0.35,2839.88,8519.64,14199.4,7332,5540452,2770.23,8310.68,13851.13,49,146,244,1.03,51,154,256,5.86
2021-03-05,Emilia-Romagna,273376,266,2663,255479,17897,6538,760,4445549,3721,153852,402.58,0.35,0.41,2222.77,6668.32,11113.87,7693,4299390,2149.69,6449.08,10748.47,48,145,242,1.03,52,155,258,7.74
2021-03-05,Friuli Venezia Giulia,79622,64,396,76003,3619,1277,175,1198753,1121,42404,301.9,0.37,0.31,599.38,1798.13,2996.88,2120,1158469,579.23,1737.7,2896.17,48,145,242,1.03,52,155,259,5.81
2021-03-05,Lazio,241207,248,1872,231540,9667,6421,943,5720796,5160,161174,168.98,0.26,0.29,2860.4,8581.19,14301.99,8059,5567681,2783.84,8351.52,13919.2,49,146,243,1.03,51,154,257,3.31
2021-03-05,Liguria,79744,56,517,77379,2365,1670,214,1509805,1201,45517,156.64,0.26,0.31,754.9,2264.71,3774.51,2276,1466564,733.28,2199.85,3666.41,49,146,243,1.03,51,154,257,3.07
2021-03-05,Lombardia,623952,543,4804,595361,28591,6369,1416,9966992,8760,284532,286.86,0.38,0.75,4983.5,14950.49,24917.48,14227,9696687,4848.34,14545.03,24241.72,49,146,243,1.03,51,154,257,5.62
2021-03-05,Marche,71423,92,593,66471,4952,951,209,1501406,1536,35731,329.82,0.44,0.62,750.7,2252.11,3753.52,1787,1467462,733.73,2201.19,3668.66,49,147,244,1.02,51,153,256,6.47
2021-03-05,Molise,11059,19,96,10484,575,176,39,296547,230,8676,193.9,0.49,0.55,148.27,444.82,741.37,434,288305,144.15,432.46,720.76,49,146,243,1.03,51,154,257,3.8
2021-03-05,P.A. Bolzano,54924,36,194,53207,1717,391,100,533715,459,25068,321.71,0.36,0.5,266.86,800.57,1334.29,1253,509900,254.95,764.85,1274.75,48,143,239,1.05,52,157,262,6.19
2021-03-05,P.A. Trento,35327,48,179,33388,1939,517,60,544745,674,19193,355.95,0.8,0.35,272.37,817.12,1361.86,960,526512,263.26,789.77,1316.28,48,145,242,1.03,52,155,259,6.85
2021-03-05,Piemonte,255885,185,2223,245044,10841,5824,628,4273210,4151,154322,253.7,0.29,0.38,2136.6,6409.82,10683.03,7716,4126604,2063.3,6189.91,10316.51,48,145,241,1.04,52,155,259,4.88
2021-03-05,Puglia,152819,161,1282,144874,7945,2799,462,3926931,2669,90045,202.32,0.35,0.46,1963.47,5890.4,9817.33,4502,3841388,1920.69,5762.08,9603.47,49,147,245,1.02,51,153,256,3.97
2021-03-05,Sardegna,41577,25,192,41027,550,1602,216,1598225,2483,36971,34.41,0.12,0.12,799.11,2397.34,3995.56,1849,1563103,781.55,2344.65,3907.76,49,147,245,1.02,51,153,256,0.67
2021-03-05,Sicilia,155220,120,670,151587,3633,2918,644,4840876,4413,126241,75.05,0.19,0.23,2420.44,7261.31,12102.19,6312,4720947,2360.47,7081.42,11802.37,49,146,244,1.03,51,154,256,1.47
2021-03-05,Toscana,161803,183,1053,154041,7762,5033,570,3668333,4978,101972,211.59,0.32,0.21,1834.17,5502.5,9170.83,5099,3571460,1785.73,5357.19,8928.65,49,146,243,1.03,51,154,257,4.15
2021-03-05,Umbria,45914,86,431,44241,1673,671,97,865013,701,18470,193.41,0.89,0.64,432.51,1297.52,2162.53,924,847467,423.73,1271.2,2118.67,49,147,245,1.02,51,153,255,3.79
2021-03-05,Valle d'Aosta,8098,2,10,8011,87,67,23,123895,223,5378,70.22,0.09,0.15,61.95,185.84,309.74,269,118786,59.39,178.18,296.96,48,144,240,1.04,52,156,261,1.35
2021-03-05,Veneto,339742,129,878,331451,8291,6000,1000,4852453,4152,133783,170.86,0.13,0.15,2426.23,7278.68,12131.13,6689,4725359,2362.68,7088.04,11813.4,49,146,243,1.03,51,154,257,3.35
2021-03-05,Italia,3023129,2525,20374,2888923,134206,55543,8549,59257566,55760,1674826,226.48,0.3,0.37,29628.78,88886.35,148143.91,83741,57666481,28833.24,86499.72,144166.2,49,146,243,1.03,51,154,257,4.44
2021-03-06,Abruzzo,56944,86,631,53900,3044,1324,185,1285256,618,28145,236.84,0.46,0.48,642.63,1927.88,3213.14,1407,1258518,629.26,1887.78,3146.29,49,147,245,1.02,51,153,255,4.64
2021-03-06,Basilicata,16445,13,94,15534,911,342,88,547579,630,15345,166.37,0.15,0.27,273.79,821.37,1368.95,767,533001,266.5,799.5,1332.5,49,146,243,1.03,51,154,257,3.26
2021-03-06,Calabria,39142,24,218,37720,1422,821,151,1877728,858,43474,75.73,0.16,0.27,938.86,2816.59,4694.32,2174,1836428,918.21,2754.64,4591.07,49,147,245,1.02,51,153,256,1.48
2021-03-06,Campania,282661,148,1385,265058,17603,3832,569,5679759,5990,152629,309.93,0.26,0.36,2839.88,8519.64,14199.4,7631,5534761,2767.38,8302.14,13836.9,49,146,244,1.03,51,154,257,6.08
2021-03-06,Emilia-Romagna,276601,275,2753,258007,18594,6538,760,4445549,2982,156834,418.26,0.36,0.42,2222.77,6668.32,11113.87,7842,4296557,2148.28,6444.84,10741.39,48,145,242,1.03,52,155,259,8.04
2021-03-06,Friuli Venezia Giulia,80283,63,409,76471,3812,1277,175,1198753,376,42780,318,0.36,0.32,599.38,1798.13,2996.88,2139,1158112,579.06,1737.17,2895.28,48,145,242,1.04,52,155,259,6.12
2021-03-06,Lazio,242770,242,1896,232887,9883,6421,943,5720796,4614,165788,172.76,0.26,0.3,2860.4,8581.19,14301.99,8289,5563297,2781.65,8344.95,13908.24,49,146,243,1.03,51,154,257,3.39
2021-03-06,Liguria,80016,59,506,77730,2286,1670,214,1509805,736,46253,151.41,0.28,0.3,754.9,2264.71,3774.51,2313,1465865,732.93,2198.8,3664.66,49,146,243,1.03,51,154,257,2.97
2021-03-06,Lombardia,629610,565,4934,599552,30058,6369,1416,9966992,4854,289386,301.58,0.4,0.77,4983.5,14950.49,24917.48,14469,9692075,4846.04,14538.11,24230.19,49,146,243,1.03,51,154,257,5.91
2021-03-06,Marche,72259,94,600,67269,4990,951,209,1501406,1327,37058,332.36,0.45,0.63,750.7,2252.11,3753.52,1853,1466201,733.1,2199.3,3665.5,49,146,244,1.02,51,154,256,6.52
2021-03-06,Molise,11108,19,89,10547,561,176,39,296547,178,8854,189.18,0.49,0.51,148.27,444.82,741.37,443,288136,144.07,432.2,720.34,49,146,243,1.03,51,154,257,3.71
2021-03-06,P.A. Bolzano,55142,37,183,53578,1564,391,100,533715,289,25357,293.04,0.37,0.47,266.86,800.57,1334.29,1268,509626,254.81,764.44,1274.07,48,143,239,1.05,52,157,262,5.64
